State,CBSASub,Areaname,Rent50_0,Rent50_1,Rent50_2,Rent50_3,Rent50_4,state_alpha,pop2010
29,NCNTY29073N29073,"Gasconade County, MO",393,460,595,877,1021,MO,15222
29,NCNTY29075N29075,"Gentry County, MO",395,442,598,821,914,MO,6738
29,NCNTY29079N29079,"Grundy County, MO",342,437,522,769,861,MO,10261
29,NCNTY29081N29081,"Harrison County, MO",409,484,619,771,827,MO,8957
29,NCNTY29083N29083,"Henry County, MO",420,476,636,901,1107,MO,22272
29,NCNTY29085N29085,"Hickory County, MO",396,419,567,706,758,MO,9627
29,NCNTY29087N29087,"Holt County, MO",394,441,597,780,920,MO,4912
29,NCNTY29091N29091,"Howell County, MO",353,453,594,760,1052,MO,40400
29,NCNTY29093N29093,"Iron County, MO",347,444,526,701,932,MO,10630
29,NCNTY29101N29101,"Johnson County, MO",513,533,706,1040,1068,MO,52595
29,NCNTY29103N29103,"Knox County, MO",352,405,534,787,825,MO,4131
29,NCNTY29105N29105,"Laclede County, MO",400,511,606,836,970,MO,35571
29,NCNTY29109N29109,"Lawrence County, MO",492,496,649,922,1149,MO,38634
29,NCNTY29111N29111,"Lewis County, MO",460,463,627,813,969,MO,10211
29,NCNTY29115N29115,"Linn County, MO",432,435,588,790,793,MO,12761
29,NCNTY29117N29117,"Livingston County, MO",501,505,683,902,913,MO,15195
29,NCNTY29121N29121,"Macon County, MO",478,481,651,891,1000,MO,15566
29,NCNTY29123N29123,"Madison County, MO",407,455,616,788,823,MO,12226
29,NCNTY29125N29125,"Maries County, MO",290,371,440,648,719,MO,9176
29,NCNTY29127N29127,"Marion County, MO",391,485,656,818,1023,MO,28781
29,NCNTY29129N29129,"Mercer County, MO",394,441,597,822,923,MO,3785
29,NCNTY29131N29131,"Miller County, MO",466,526,657,828,878,MO,24748
29,NCNTY29133N29133,"Mississippi County, MO",359,419,567,729,758,MO,14358
29,NCNTY29137N29137,"Monroe County, MO",431,483,653,813,884,MO,8840
29,NCNTY29139N29139,"Montgomery County, MO",430,482,652,822,1155,MO,12236
29,NCNTY29141N29141,"Morgan County, MO",387,481,651,811,921,MO,20565
29,NCNTY29143N29143,"New Madrid County, MO",429,432,537,699,718,MO,18956
29,NCNTY29147N29147,"Nodaway County, MO",456,459,572,717,843,MO,23370
29,NCNTY29149N29149,"Oregon County, MO",368,471,558,745,899,MO,10881
29,NCNTY29153N29153,"Ozark County, MO",376,480,569,709,879,MO,9723
29,NCNTY29155N29155,"Pemiscot County, MO",391,465,593,763,792,MO,18296
29,NCNTY29157N29157,"Perry County, MO",445,498,674,948,1098,MO,18971
29,NCNTY29159N29159,"Pettis County, MO",509,512,693,915,1009,MO,42201
29,NCNTY29161N29161,"Phelps County, MO",417,518,701,952,1094,MO,45156
29,NCNTY29163N29163,"Pike County, MO",450,503,681,991,994,MO,18516
29,NCNTY29169N29169,"Pulaski County, MO",445,622,748,1102,1325,MO,52274
29,NCNTY29171N29171,"Putnam County, MO",453,507,686,854,1060,MO,4979
29,NCNTY29173N29173,"Ralls County, MO",380,486,576,849,990,MO,10167
29,NCNTY29175N29175,"Randolph County, MO",394,494,662,824,1172,MO,25414
29,NCNTY29179N29179,"Reynolds County, MO",374,452,567,706,758,MO,6696
29,NCNTY29181N29181,"Ripley County, MO",348,390,527,777,801,MO,14100
29,NCNTY29185N29185,"St. Clair County, MO",369,459,559,696,747,MO,9805
29,NCNTY29186N29186,"Ste. Genevieve County, MO",470,473,640,901,989,MO,18145
29,NCNTY29187N29187,"St. Francois County, MO",548,552,747,1008,1105,MO,65359
29,NCNTY29195N29195,"Saline County, MO",411,460,622,844,955,MO,23370
29,NCNTY29197N29197,"Schuyler County, MO",345,374,506,746,896,MO,4431
29,NCNTY29199N29199,"Scotland County, MO",396,443,600,764,927,MO,4843
29,NCNTY29201N29201,"Scott County, MO",383,475,643,809,885,MO,39191
29,NCNTY29203N29203,"Shannon County, MO",340,423,572,712,884,MO,8441
29,NCNTY29205N29205,"Shelby County, MO",366,410,555,752,755,MO,6373
29,NCNTY29207N29207,"Stoddard County, MO",401,454,607,816,819,MO,29968
29,NCNTY29209N29209,"Stone County, MO",470,584,790,984,1056,MO,32202
29,NCNTY29211N29211,"Sullivan County, MO",523,526,712,1001,1100,MO,6714
29,NCNTY29213N29213,"Taney County, MO",561,595,738,919,1307,MO,51675
29,NCNTY29215N29215,"Texas County, MO",320,398,538,793,900,MO,26008
29,NCNTY29217N29217,"Vernon County, MO",416,492,666,881,890,MO,21159
29,NCNTY29223N29223,"Wayne County, MO",317,406,481,662,852,MO,13521
29,NCNTY29227N29227,"Worth County, MO",417,466,631,808,975,MO,2171
29,NCNTY29229N29229,"Wright County, MO",364,407,551,695,969,MO,18815
30,METRO13740M13740,"Billings, MT MSA",508,564,763,1055,1059,MT,158050
30,METRO24500M24500,"Great Falls, MT MSA",525,548,702,1016,1035,MT,81327
30,METRO33540M33540,"Missoula, MT MSA",580,628,785,1126,1390,MT,109299
30,NCNTY30001N30001,"Beaverhead County, MT",440,443,599,883,949,MT,9246
30,NCNTY30003N30003,"Big Horn County, MT",409,472,560,794,797,MT,12865
30,NCNTY30005N30005,"Blaine County, MT",513,520,703,876,939,MT,6491
30,NCNTY30007N30007,"Broadwater County, MT",511,517,700,872,1110,MT,5612
30,NCNTY30011N30011,"Carter County, MT",338,381,463,650,734,MT,1160
30,NCNTY30015N30015,"Chouteau County, MT",399,461,546,805,816,MT,5813
30,NCNTY30017N30017,"Custer County, MT",393,467,557,812,815,MT,11699
30,NCNTY30019N30019,"Daniels County, MT",421,445,577,788,915,MT,1751
30,NCNTY30021N30021,"Dawson County, MT",346,356,474,680,840,MT,8966
30,NCNTY30023N30023,"Deer Lodge County, MT",422,488,578,852,993,MT,9298
30,NCNTY30025N30025,"Fallon County, MT",388,438,532,784,843,MT,2890
30,NCNTY30027N30027,"Fergus County, MT",447,497,613,801,1086,MT,11586
30,NCNTY30029N30029,"Flathead County, MT",556,651,805,1186,1426,MT,90928
30,NCNTY30031N30031,"Gallatin County, MT",584,632,792,1167,1403,MT,89513
30,NCNTY30033N30033,"Garfield County, MT",302,319,414,582,656,MT,1206
30,NCNTY30035N30035,"Glacier County, MT",419,438,519,765,825,MT,13399
30,NCNTY30037N30037,"Golden Valley County, MT",620,717,850,1059,1347,MT,884
30,NCNTY30039N30039,"Granite County, MT",495,501,678,844,1075,MT,3079
30,NCNTY30041N30041,"Hill County, MT",430,443,589,868,871,MT,16096
30,NCNTY30043N30043,"Jefferson County, MT",560,567,767,955,1025,MT,11406
30,NCNTY30045N30045,"Judith Basin County, MT",401,464,550,785,872,MT,2072
30,NCNTY30047N30047,"Lake County, MT",415,588,697,898,1167,MT,28746
30,NCNTY30049N30049,"Lewis and Clark County, MT",555,559,754,1018,1209,MT,63395
30,NCNTY30051N30051,"Liberty County, MT",355,375,486,683,770,MT,2339
30,NCNTY30053N30053,"Lincoln County, MT",448,467,554,779,981,MT,19687
30,NCNTY30055N30055,"McCone County, MT",343,362,470,693,832,MT,1734
30,NCNTY30057N30057,"Madison County, MT",543,628,744,927,994,MT,7691
30,NCNTY30059N30059,"Meagher County, MT",439,444,601,749,953,MT,1891
30,NCNTY30061N30061,"Mineral County, MT",510,581,699,966,970,MT,4223
30,NCNTY30065N30065,"Musselshell County, MT",446,452,611,849,969,MT,4538
30,NCNTY30067N30067,"Park County, MT",495,615,832,1036,1473,MT,15636
30,NCNTY30069N30069,"Petroleum County, MT",518,547,710,997,1125,MT,494
30,NCNTY30071N30071,"Phillips County, MT",473,510,648,910,1027,MT,4253
30,NCNTY30073N30073,"Pondera County, MT",392,453,537,791,951,MT,6153
30,NCNTY30075N30075,"Powder River County, MT",365,385,500,737,793,MT,1743
30,NCNTY30077N30077,"Powell County, MT",473,547,648,807,1130,MT,7027
30,NCNTY30079N30079,"Prairie County, MT",350,404,479,673,759,MT,1179
30,NCNTY30081N30081,"Ravalli County, MT",572,575,775,1142,1146,MT,40212
30,NCNTY30083N30083,"Richland County, MT",418,483,573,734,1015,MT,9746
30,NCNTY30085N30085,"Roosevelt County, MT",436,442,598,745,799,MT,10425
30,NCNTY30087N30087,"Rosebud County, MT",449,455,615,766,822,MT,9233
30,NCNTY30089N30089,"Sanders County, MT",390,486,653,831,935,MT,11413
30,NCNTY30091N30091,"Sheridan County, MT",355,410,486,716,861,MT,3384
30,NCNTY30093N30093,"Silver Bow County, MT",500,503,681,848,997,MT,34200
30,NCNTY30095N30095,"Stillwater County, MT",429,471,637,899,1128,MT,9117
30,NCNTY30097N30097,"Sweet Grass County, MT",430,497,589,868,1043,MT,3651
30,NCNTY30099N30099,"Teton County, MT",439,469,602,835,954,MT,6073
30,NCNTY30101N30101,"Toole County, MT",397,459,544,802,964,MT,5324
30,NCNTY30103N30103,"Treasure County, MT",432,456,592,825,938,MT,718
30,NCNTY30105N30105,"Valley County, MT",380,439,520,720,723,MT,7369
30,NCNTY30107N30107,"Wheatland County, MT",496,524,680,955,1078,MT,2168
30,NCNTY30109N30109,"Wibaux County, MT",430,454,589,827,934,MT,1017
31,METRO30700M30700,"Lincoln, NE HUD Metro FMR Area",442,563,743,1033,1290,NE,285407
31,METRO30700N31159,"Seward County, NE HUD Metro FMR Area",344,451,579,802,1025,NE,16750
31,METRO36540M36540,"Omaha-Council Bluffs, NE-IA HUD Metro FMR Area",524,701,881,1181,1312,NE,721425
31,METRO36540N31155,"Saunders County, NE HUD Metro FMR Area",485,602,815,1015,1089,NE,20780
31,METRO43580M43580,"Sioux City, IA-NE-SD MSA",416,544,700,919,1033,NE,27006
31,NCNTY31001N31001,"Adams County, NE",504,508,687,856,918,NE,31364
31,NCNTY31003N31003,"Antelope County, NE",355,444,526,682,703,NE,6685
31,NCNTY31005N31005,"Arthur County, NE",444,494,659,971,974,NE,460
31,NCNTY31007N31007,"Banner County, NE",296,329,439,553,600,NE,690
31,NCNTY31009N31009,"Blaine County, NE",444,494,659,821,901,NE,478
31,NCNTY31011N31011,"Boone County, NE",343,429,509,634,680,NE,5505
31,NCNTY31013N31013,"Box Butte County, NE",389,443,577,757,802,NE,11308
31,NCNTY31015N31015,"Boyd County, NE",255,319,378,557,559,NE,2099
31,NCNTY31017N31017,"Brown County, NE",363,398,539,671,795,NE,3145
31,NCNTY31019N31019,"Buffalo County, NE",436,520,704,950,1213,NE,46102
31,NCNTY31021N31021,"Burt County, NE",445,488,660,907,910,NE,6858
31,NCNTY31023N31023,"Butler County, NE",384,421,570,752,940,NE,8395
31,NCNTY31027N31027,"Cedar County, NE",354,388,525,654,930,NE,8852
31,NCNTY31029N31029,"Chase County, NE",426,467,632,787,893,NE,3966
31,NCNTY31031N31031,"Cherry County, NE",476,522,706,879,965,NE,5713
31,NCNTY31033N31033,"Cheyenne County, NE",416,482,617,894,897,NE,9998
31,NCNTY31035N31035,"Clay County, NE",361,451,535,666,715,NE,6542
31,NCNTY31037N31037,"Colfax County, NE",491,614,728,907,1012,NE,10515
31,NCNTY31039N31039,"Cuming County, NE",427,468,633,788,858,NE,9139
31,NCNTY31041N31041,"Custer County, NE",355,444,526,775,932,NE,10939
31,NCNTY31045N31045,"Dawes County, NE",433,449,608,896,899,NE,9182
31,NCNTY31047N31047,"Dawson County, NE",463,508,687,856,918,NE,24326
31,NCNTY31049N31049,"Deuel County, NE",442,485,656,817,897,NE,1941
31,NCNTY31053N31053,"Dodge County, NE",425,542,715,939,956,NE,36691
31,NCNTY31057N31057,"Dundy County, NE",462,507,686,854,938,NE,2008
31,NCNTY31059N31059,"Fillmore County, NE",366,401,543,702,732,NE,5890
31,NCNTY31061N31061,"Franklin County, NE",352,391,522,767,925,NE,3225
31,NCNTY31063N31063,"Frontier County, NE",439,482,652,812,871,NE,2756
31,NCNTY31065N31065,"Furnas County, NE",405,444,601,749,822,NE,4959
31,NCNTY31067N31067,"Gage County, NE",434,499,666,868,905,NE,22311
31,NCNTY31069N31069,"Garden County, NE",366,407,543,676,899,NE,2057
31,NCNTY31071N31071,"Garfield County, NE",352,391,522,650,698,NE,2049
31,NCNTY31073N31073,"Gosper County, NE",460,504,682,849,932,NE,2044
31,NCNTY31075N31075,"Grant County, NE",406,451,602,750,823,NE,614
31,NCNTY31077N31077,"Greeley County, NE",351,390,521,768,813,NE,2538
31,NCNTY31079N31079,"Hall County, NE",432,542,700,874,935,NE,58607
31,NCNTY31081N31081,"Hamilton County, NE",441,484,655,833,994,NE,9124
31,NCNTY31083N31083,"Harlan County, NE",366,401,543,676,726,NE,3423
31,NCNTY31085N31085,"Hayes County, NE",444,494,659,821,881,NE,967
31,NCNTY31087N31087,"Hitchcock County, NE",344,383,511,636,719,NE,2908
31,NCNTY31089N31089,"Holt County, NE",396,496,588,732,814,NE,10435
31,NCNTY31091N31091,"Hooker County, NE",444,494,659,844,901,NE,736
31,NCNTY31093N31093,"Howard County, NE",430,472,638,808,853,NE,6274
31,NCNTY31095N31095,"Jefferson County, NE",369,415,547,681,893,NE,7547
31,NCNTY31097N31097,"Johnson County, NE",454,497,673,838,899,NE,5217
31,NCNTY31099N31099,"Kearney County, NE",405,506,601,814,817,NE,6489
31,NCNTY31101N31101,"Keith County, NE",426,533,632,857,1047,NE,8368
31,NCNTY31103N31103,"Keya Paha County, NE",444,494,659,821,901,NE,824
31,NCNTY31105N31105,"Kimball County, NE",436,478,647,806,865,NE,3821
31,NCNTY31107N31107,"Knox County, NE",303,380,450,663,797,NE,8701
31,NCNTY31111N31111,"Lincoln County, NE",428,531,719,895,1025,NE,36288
31,NCNTY31113N31113,"Logan County, NE",505,561,749,933,1024,NE,763
31,NCNTY31115N31115,"Loup County, NE",444,494,659,821,901,NE,632
31,NCNTY31117N31117,"McPherson County, NE",444,494,659,821,901,NE,539
31,NCNTY31119N31119,"Madison County, NE",443,493,658,849,1054,NE,34876
31,NCNTY31121N31121,"Merrick County, NE",417,458,619,912,915,NE,7845
31,NCNTY31123N31123,"Morrill County, NE",431,473,640,811,941,NE,5042
31,NCNTY31125N31125,"Nance County, NE",395,494,586,730,793,NE,3735
31,NCNTY31127N31127,"Nemaha County, NE",381,449,566,705,1002,NE,7248
31,NCNTY31129N31129,"Nuckolls County, NE",325,407,482,710,713,NE,4500
31,NCNTY31131N31131,"Otoe County, NE",456,516,676,996,1197,NE,15740
31,NCNTY31133N31133,"Pawnee County, NE",347,381,515,641,688,NE,2773
31,NCNTY31135N31135,"Perkins County, NE",402,447,597,744,937,NE,2970
31,NCNTY31137N31137,"Phelps County, NE",381,477,566,705,1002,NE,9188
31,NCNTY31139N31139,"Pierce County, NE",370,463,549,684,969,NE,7266
31,NCNTY31141N31141,"Platte County, NE",506,528,626,780,955,NE,32237
31,NCNTY31143N31143,"Polk County, NE",430,472,638,795,853,NE,5406
31,NCNTY31145N31145,"Red Willow County, NE",407,476,604,752,952,NE,11055
31,NCNTY31147N31147,"Richardson County, NE",395,486,586,730,783,NE,8363
31,NCNTY31149N31149,"Rock County, NE",376,418,558,710,763,NE,1526
31,NCNTY31151N31151,"Saline County, NE",483,529,716,892,957,NE,14200
31,NCNTY31157N31157,"Scotts Bluff County, NE",502,534,711,886,1043,NE,36970
31,NCNTY31161N31161,"Sheridan County, NE",381,477,565,763,766,NE,5469
31,NCNTY31163N31163,"Sherman County, NE",402,441,597,744,945,NE,3152
31,NCNTY31165N31165,"Sioux County, NE",503,629,746,1005,1020,NE,1311
31,NCNTY31167N31167,"Stanton County, NE",351,385,521,768,840,NE,6129
31,NCNTY31169N31169,"Thayer County, NE",422,463,626,780,837,NE,5228
31,NCNTY31171N31171,"Thomas County, NE",401,446,595,741,813,NE,647
31,NCNTY31173N31173,"Thurston County, NE",394,432,584,727,780,NE,6940
31,NCNTY31175N31175,"Valley County, NE",389,426,577,719,789,NE,4260
31,NCNTY31179N31179,"Wayne County, NE",375,412,557,775,778,NE,9595
31,NCNTY31181N31181,"Webster County, NE",286,358,425,626,753,NE,3812
31,NCNTY31183N31183,"Wheeler County, NE",352,392,523,771,773,NE,818
31,NCNTY31185N31185,"York County, NE",450,503,667,831,891,NE,13665
32,METRO16180M16180,"Carson City, NV MSA",584,732,931,1327,1616,NV,55274
32,METRO29820M29820,"Las Vegas-Paradise, NV MSA",691,864,1064,1568,1861,NV,1951269
32,METRO39900M39900,"Reno-Sparks, NV MSA",604,766,1012,1491,1792,NV,425417
32,NCNTY32001N32001,"Churchill County, NV",509,662,854,1064,1513,NV,24877
32,NCNTY32005N32005,"Douglas County, NV",591,794,982,1447,1739,NV,46997
32,NCNTY32007N32007,"Elko County, NV",521,647,875,1118,1424,NV,48818
32,NCNTY32009N32009,"Esmeralda County, NV",390,483,654,919,1050,NV,783
32,NCNTY32011N32011,"Eureka County, NV",520,645,872,1086,1399,NV,1987
32,NCNTY32013N32013,"Humboldt County, NV",422,523,708,1012,1136,NV,16528
32,NCNTY32015N32015,"Lander County, NV",425,601,713,930,1144,NV,5775
32,NCNTY32017N32017,"Lincoln County, NV",446,553,748,972,1018,NV,5345
32,NCNTY32019N32019,"Lyon County, NV",479,671,795,1171,1408,NV,51980
32,NCNTY32021N32021,"Mineral County, NV",518,732,868,1081,1393,NV,4772
32,NCNTY32023N32023,"Nye County, NV",524,651,881,1182,1195,NV,43946
32,NCNTY32027N32027,"Pershing County, NV",381,539,639,942,1025,NV,6753
32,NCNTY32033N32033,"White Pine County, NV",459,649,769,1111,1115,NV,10030
33,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1125,1256,1569,1954,2124,NH,9507
33,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",816,931,1195,1488,1597,NH,138550
33,METRO14460MM4760,"Western Rockingham County, NH HUD Metro FMR Area",951,965,1305,1791,1798,NH,46297
33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",784,914,1162,1592,1661,NH,224012
33,METRO31700MM4760,"Manchester, NH HUD Metro FMR Area",694,919,1167,1453,1646,NH,157204
33,METRO31700MM5350,"Nashua, NH HUD Metro FMR Area",832,945,1233,1657,1924,NH,211286
33,METRO31700N33011,"Hillsborough County, NH (part) HUD Metro FMR Area",753,798,962,1201,1376,NH,32231
33,NCNTY33001N33001,"Belknap County, NH",780,786,1063,1512,1518,NH,60088
33,NCNTY33003N33003,"Carroll County, NH",740,824,1067,1485,1491,NH,47818
33,NCNTY33005N33005,"Cheshire County, NH",665,798,1053,1311,1715,NH,77117
33,NCNTY33007N33007,"Coos County, NH",590,616,730,974,1168,NH,33055
33,NCNTY33009N33009,"Grafton County, NH",842,861,1083,1359,1511,NH,89118
33,NCNTY33013N33013,"Merrimack County, NH",686,859,1074,1416,1690,NH,146445
33,NCNTY33019N33019,"Sullivan County, NH",724,825,1006,1363,1386,NH,43742
34,METRO10900MM5640,"Warren County, NJ HUD Metro FMR Area",699,937,1143,1494,1666,NJ,108692
34,METRO12100M12100,"Atlantic City-Hammonton, NJ MSA",876,1014,1260,1742,2025,NJ,274549
34,METRO35620MM0875,"Bergen-Passaic, NJ HUD Metro FMR Area",1132,1223,1450,1878,2130,NJ,1406342
34,METRO35620MM3640,"Jersey City, NJ HUD Metro FMR Area",1099,1209,1433,1823,2012,NJ,634266
34,METRO35620MM5015,"Middlesex-Somerset-Hunterdon, NJ HUD Metro FMR Area",971,1239,1525,1979,2596,NJ,1261651
34,METRO35620MM5190,"Monmouth-Ocean, NJ HUD Metro FMR Area",1033,1220,1515,2100,2470,NJ,1206947
34,METRO35620MM5640,"Newark, NJ HUD Metro FMR Area",1044,1082,1292,1667,1904,NJ,1962009
34,METRO36140M36140,"Ocean City, NJ MSA",654,816,1099,1555,1636,NJ,97265
34,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",788,929,1119,1394,1496,NJ,1316762
34,METRO45940M45940,"Trenton-Ewing, NJ MSA",946,1069,1288,1684,1947,NJ,366513
34,METRO47220M47220,"Vineland-Millville-Bridgeton, NJ MSA",807,932,1148,1474,1848,NJ,156898
35,METRO10740M10740,"Albuquerque, NM MSA",537,675,827,1197,1465,NM,887077
35,METRO22140M22140,"Farmington, NM MSA",568,611,826,1029,1104,NM,130044
35,METRO29740M29740,"Las Cruces, NM MSA",470,565,670,958,1066,NM,209233
35,METRO42140M42140,"Santa Fe, NM MSA",821,893,1059,1420,1518,NM,144170
35,NCNTY35003N35003,"Catron County, NM",392,441,523,771,785,NM,3725
35,NCNTY35005N35005,"Chaves County, NM",561,616,833,1176,1453,NM,65645
35,NCNTY35006N35006,"Cibola County, NM",455,458,599,827,1061,NM,27213
35,NCNTY35007N35007,"Colfax County, NM",501,505,683,851,913,NM,13750
35,NCNTY35009N35009,"Curry County, NM",512,516,694,1014,1229,NM,48376
35,NCNTY35011N35011,"De Baca County, NM",503,566,671,989,1007,NM,2022
35,NCNTY35015N35015,"Eddy County, NM",501,514,683,878,913,NM,53829
35,NCNTY35017N35017,"Grant County, NM",446,502,595,877,957,NM,29514
35,NCNTY35019N35019,"Guadalupe County, NM",461,477,614,905,921,NM,4687
35,NCNTY35021N35021,"Harding County, NM",264,274,352,466,528,NM,695
35,NCNTY35023N35023,"Hidalgo County, NM",313,324,417,614,626,NM,4894
35,NCNTY35025N35025,"Lea County, NM",525,528,715,909,962,NM,64727
35,NCNTY35027N35027,"Lincoln County, NM",535,665,900,1121,1203,NM,20497
35,NCNTY35028N35028,"Los Alamos County, NM",669,860,1116,1459,1890,NM,17950
35,NCNTY35029N35029,"Luna County, NM",413,463,550,793,796,NM,25095
35,NCNTY35031N35031,"McKinley County, NM",449,492,583,726,779,NM,71492
35,NCNTY35033N35033,"Mora County, NM",503,566,671,884,1007,NM,4881
35,NCNTY35035N35035,"Otero County, NM",378,518,614,896,1087,NM,63797
35,NCNTY35037N35037,"Quay County, NM",487,490,663,852,886,NM,9041
35,NCNTY35039N35039,"Rio Arriba County, NM",446,554,750,934,1002,NM,40246
35,NCNTY35041N35041,"Roosevelt County, NM",395,514,664,827,1176,NM,19846
35,NCNTY35047N35047,"San Miguel County, NM",403,556,677,894,927,NM,29393
35,NCNTY35051N35051,"Sierra County, NM",454,494,668,832,1002,NM,11988
35,NCNTY35053N35053,"Socorro County, NM",480,505,683,851,1210,NM,17866
35,NCNTY35055N35055,"Taos County, NM",641,770,922,1148,1232,NM,32937
35,NCNTY35059N35059,"Union County, NM",451,454,614,889,921,NM,4549
36,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",697,789,977,1217,1306,NY,870716
36,METRO13780M13780,"Binghamton, NY MSA",554,586,749,1068,1211,NY,251725
36,METRO15380M15380,"Buffalo-Niagara Falls, NY MSA",589,625,778,994,1125,NY,1135509
36,METRO21300M21300,"Elmira, NY MSA",503,604,792,1015,1137,NY,88830
36,METRO24020M24020,"Glens Falls, NY MSA",543,695,845,1135,1296,NY,128923
36,METRO27060M27060,"Ithaca, NY MSA",731,896,1073,1486,1492,NY,101564
36,METRO28740M28740,"Kingston, NY MSA",793,986,1278,1675,1941,NY,182493
36,METRO35620MM5380,"Nassau-Suffolk, NY HUD Metro FMR Area",1102,1397,1721,2237,2576,NY,2832882
36,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1311,1369,1623,2087,2338,NY,8586530
36,METRO39100M39100,"Poughkeepsie-Newburgh-Middletown, NY MSA",903,1042,1282,1606,1713,NY,670301
36,METRO40380M40380,"Rochester, NY MSA",615,748,911,1148,1227,NY,1054323
36,METRO45060M45060,"Syracuse, NY MSA",577,643,823,1080,1185,NY,662577
36,METRO46540M46540,"Utica-Rome, NY MSA",594,605,770,1020,1145,NY,299397
36,METRO48325M48325,"Westchester County, NY Statutory Exception Area",1067,1299,1599,2045,2375,NY,949113
36,NCNTY36003N36003,"Allegany County, NY",550,553,691,903,1016,NY,48946
36,NCNTY36009N36009,"Cattaraugus County, NY",527,578,729,968,1036,NY,80317
36,NCNTY36011N36011,"Cayuga County, NY",557,592,753,988,1179,NY,80026
36,NCNTY36013N36013,"Chautauqua County, NY",539,542,707,1003,1030,NY,134905
36,NCNTY36017N36017,"Chenango County, NY",569,573,718,1018,1051,NY,50477
36,NCNTY36019N36019,"Clinton County, NY",542,609,778,1044,1126,NY,82128
36,NCNTY36021N36021,"Columbia County, NY",691,695,864,1120,1437,NY,63096
36,NCNTY36023N36023,"Cortland County, NY",601,610,760,982,1016,NY,49336
36,NCNTY36025N36025,"Delaware County, NY",573,577,728,912,1046,NY,47980
36,NCNTY36031N36031,"Essex County, NY",554,650,835,1040,1288,NY,39370
36,NCNTY36033N36033,"Franklin County, NY",584,588,757,1088,1204,NY,51599
36,NCNTY36035N36035,"Fulton County, NY",569,573,736,972,1114,NY,55531
36,NCNTY36037N36037,"Genesee County, NY",490,634,795,1020,1125,NY,60079
36,NCNTY36039N36039,"Greene County, NY",633,716,849,1136,1255,NY,49221
36,NCNTY36041N36041,"Hamilton County, NY",573,635,753,938,1084,NY,4836
36,NCNTY36045N36045,"Jefferson County, NY",746,859,1116,1419,1602,NY,116229
36,NCNTY36049N36049,"Lewis County, NY",523,567,688,1014,1063,NY,27087
36,NCNTY36057N36057,"Montgomery County, NY",603,607,765,953,1080,NY,50219
36,NCNTY36077N36077,"Otsego County, NY",631,683,848,1140,1211,NY,62259
36,NCNTY36089N36089,"St. Lawrence County, NY",515,584,742,996,1078,NY,111944
36,NCNTY36097N36097,"Schuyler County, NY",511,559,672,969,1148,NY,18343
36,NCNTY36099N36099,"Seneca County, NY",512,633,750,1070,1074,NY,35251
36,NCNTY36101N36101,"Steuben County, NY",502,594,727,940,1059,NY,98990
36,NCNTY36105N36105,"Sullivan County, NY",743,748,928,1207,1644,NY,77547
36,NCNTY36121N36121,"Wyoming County, NY",513,577,780,1017,1042,NY,42155
36,NCNTY36123N36123,"Yates County, NY",531,536,698,952,1236,NY,25348
37,METRO11700M11700,"Asheville, NC HUD Metro FMR Area",496,703,834,1070,1388,NC,365822
37,METRO11700N37087,"Haywood County, NC HUD Metro FMR Area",588,591,762,1057,1350,NC,59036
37,METRO15500M15500,"Burlington, NC MSA",590,594,749,974,1001,NC,151131
37,METRO16740M16740,"Charlotte-Gastonia-Rock Hill, NC-SC HUD Metro FMR Area",644,710,842,1135,1408,NC,1505017
37,METRO16740N37007,"Anson County, NC HUD Metro FMR Area",464,512,607,889,1075,NC,26948
37,METRO20500M20500,"Durham-Chapel Hill, NC HUD Metro FMR Area",610,754,894,1153,1350,NC,464893
37,METRO20500N37145,"Person County, NC HUD Metro FMR Area",477,517,699,871,1002,NC,39464
37,METRO22180M22180,"Fayetteville, NC HUD Metro FMR Area",627,631,807,1079,1359,NC,319431
37,METRO22180N37093,"Hoke County, NC HUD Metro FMR Area",536,539,690,960,1190,NC,46952
37,METRO24140M24140,"Goldsboro, NC MSA",468,488,660,860,1052,NC,122623
37,METRO24660M24660,"Greensboro-High Point, NC HUD Metro FMR Area",553,633,751,1021,1152,NC,630158
37,METRO24660N37157,"Rockingham County, NC HUD Metro FMR Area",505,508,642,800,858,NC,93643
37,METRO24780M24780,"Greenville, NC HUD Metro FMR Area",575,579,748,1013,1325,NC,168148
37,METRO24780N37079,"Greene County, NC HUD Metro FMR Area",466,469,635,797,849,NC,21362
37,METRO25860M25860,"Hickory-Lenoir-Morganton, NC MSA",506,528,626,819,1019,NC,365497
37,METRO27340M27340,"Jacksonville, NC MSA",721,726,892,1255,1580,NC,177772
37,METRO39580M39580,"Raleigh-Cary, NC MSA",669,782,927,1200,1491,NC,1130490
37,METRO40580M40580,"Rocky Mount, NC MSA",546,550,679,926,976,NC,152392
37,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",918,944,1136,1570,1976,NC,23547
37,METRO48900M48900,"Wilmington, NC HUD Metro FMR Area",655,703,869,1146,1307,NC,310098
